Row number,Year,Stlkey,Station,Setno,IPHC Species Code,Scientific Name,Species Name,SampleType,HooksFished,HooksRetrieved,HooksObserved,Number Observed
538,2021,20210300,2343,41,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,157.0,1.0
539,2021,20210300,2343,41,303,,Hook with Skin,20Hook,792.0,792.0,157.0,19.0
540,2021,20210300,2343,41,304,,Empty Hook,20Hook,792.0,792.0,157.0,123.0
541,2021,20210300,2343,41,305,,Hook with Bait,20Hook,792.0,792.0,157.0,7.0
542,2021,20210301,2316,42,303,,Hook with Skin,20Hook,800.0,800.0,160.0,17.0
543,2021,20210301,2316,42,304,,Empty Hook,20Hook,800.0,800.0,160.0,139.0
544,2021,20210302,2320,43,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,5.0
545,2021,20210302,2320,43,303,,Hook with Skin,20Hook,792.0,792.0,160.0,15.0
546,2021,20210302,2320,43,304,,Empty Hook,20Hook,792.0,792.0,160.0,139.0
547,2021,20210373,2087,44,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,808.0,808.0,160.0,32.0
548,2021,20210373,2087,44,54,Squalus suckleyi,Spiny Dogfish,20Hook,808.0,808.0,160.0,4.0
549,2021,20210373,2087,44,143,Raja rhina,Longnose Skate,20Hook,808.0,808.0,160.0,2.0
550,2021,20210373,2087,44,221,Stylaster campylecus,Stylaster campylecus (coral),20Hook,808.0,808.0,160.0,1.0
551,2021,20210373,2087,44,303,,Hook with Skin,20Hook,808.0,808.0,160.0,13.0
552,2021,20210373,2087,44,304,,Empty Hook,20Hook,808.0,808.0,160.0,99.0
553,2021,20210374,2090,45,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,808.0,808.0,160.0,2.0
554,2021,20210374,2090,45,54,Squalus suckleyi,Spiny Dogfish,20Hook,808.0,808.0,160.0,22.0
555,2021,20210374,2090,45,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,808.0,808.0,160.0,10.0
556,2021,20210374,2090,45,143,Raja rhina,Longnose Skate,20Hook,808.0,808.0,160.0,1.0
557,2021,20210374,2090,45,303,,Hook with Skin,20Hook,808.0,808.0,160.0,1.0
558,2021,20210374,2090,45,304,,Empty Hook,20Hook,808.0,808.0,160.0,115.0
559,2021,20210374,2090,45,307,,Bent/Broken/Missing,20Hook,808.0,808.0,160.0,1.0
560,2021,20210375,2088,46,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,12.0
561,2021,20210375,2088,46,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,3.0
562,2021,20210375,2088,46,90,Sebastes babcocki,Redbanded Rockfish,20Hook,784.0,784.0,160.0,1.0
563,2021,20210375,2088,46,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,1.0
564,2021,20210375,2088,46,201,Primnoa pacifica,Red Tree Coral,20Hook,784.0,784.0,160.0,1.0
565,2021,20210375,2088,46,303,,Hook with Skin,20Hook,784.0,784.0,160.0,4.0
566,2021,20210375,2088,46,304,,Empty Hook,20Hook,784.0,784.0,160.0,113.0
567,2021,20210376,2091,47,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,8.0
568,2021,20210376,2091,47,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,25.0
569,2021,20210376,2091,47,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,784.0,784.0,160.0,9.0
570,2021,20210376,2091,47,90,Sebastes babcocki,Redbanded Rockfish,20Hook,784.0,784.0,160.0,4.0
571,2021,20210376,2091,47,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,1.0
572,2021,20210376,2091,47,303,,Hook with Skin,20Hook,784.0,784.0,160.0,2.0
573,2021,20210376,2091,47,304,,Empty Hook,20Hook,784.0,784.0,160.0,95.0
574,2021,20210376,2091,47,305,,Hook with Bait,20Hook,784.0,784.0,160.0,7.0
575,2021,20210376,2091,47,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,1.0
576,2021,20210377,2092,48,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,18.0
577,2021,20210377,2092,48,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,10.0
578,2021,20210377,2092,48,90,Sebastes babcocki,Redbanded Rockfish,20Hook,800.0,800.0,160.0,1.0
579,2021,20210377,2092,48,141,Raja binoculata,Big Skate,20Hook,800.0,800.0,160.0,1.0
580,2021,20210377,2092,48,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,2.0
581,2021,20210377,2092,48,150,Sebastolobus alascanus,Shortspine Thornyhead,20Hook,800.0,800.0,160.0,1.0
582,2021,20210377,2092,48,303,,Hook with Skin,20Hook,800.0,800.0,160.0,4.0
583,2021,20210377,2092,48,304,,Empty Hook,20Hook,800.0,800.0,160.0,99.0
584,2021,20210377,2092,48,305,,Hook with Bait,20Hook,800.0,800.0,160.0,2.0
585,2021,20210378,2093,49,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
586,2021,20210378,2093,49,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,1.0
587,2021,20210378,2093,49,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,3.0
588,2021,20210378,2093,49,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,34.0
589,2021,20210378,2093,49,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,5.0
590,2021,20210378,2093,49,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
591,2021,20210378,2093,49,304,,Empty Hook,20Hook,792.0,792.0,160.0,105.0
592,2021,20210378,2093,49,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
593,2021,20210379,2271,50,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,3.0
594,2021,20210379,2271,50,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
595,2021,20210379,2271,50,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,14.0
596,2021,20210379,2271,50,211,Gorgonocephalus eucnemis,Basketstar,20Hook,792.0,792.0,160.0,1.0
597,2021,20210379,2271,50,304,,Empty Hook,20Hook,792.0,792.0,160.0,106.0
598,2021,20210379,2271,50,305,,Hook with Bait,20Hook,792.0,792.0,160.0,6.0
599,2021,20210379,2271,50,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
600,2021,20210380,2274,51,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,2.0
601,2021,20210380,2274,51,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,1.0
602,2021,20210380,2274,51,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,9.0
603,2021,20210380,2274,51,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,2.0
604,2021,20210380,2274,51,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,33.0
605,2021,20210380,2274,51,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,2.0
606,2021,20210380,2274,51,119,Sebastes borealis,Shortraker Rockfish,20Hook,792.0,792.0,160.0,4.0
607,2021,20210380,2274,51,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
608,2021,20210380,2274,51,304,,Empty Hook,20Hook,792.0,792.0,160.0,78.0
609,2021,20210380,2274,51,305,,Hook with Bait,20Hook,792.0,792.0,160.0,22.0
610,2021,20210380,2274,51,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
611,2021,20210381,2273,52,21,Ophiodon elongatus,Lingcod,20Hook,784.0,784.0,160.0,1.0
612,2021,20210381,2273,52,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,1.0
613,2021,20210381,2273,52,93,,Sea Anemone,20Hook,784.0,784.0,160.0,1.0
614,2021,20210381,2273,52,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,1.0
615,2021,20210381,2273,52,303,,Hook with Skin,20Hook,784.0,784.0,160.0,1.0
616,2021,20210381,2273,52,304,,Empty Hook,20Hook,784.0,784.0,160.0,26.0
617,2021,20210381,2273,52,305,,Hook with Bait,20Hook,784.0,784.0,160.0,125.0
618,2021,20210382,2107,53,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,800.0,800.0,160.0,1.0
619,2021,20210382,2107,53,21,Ophiodon elongatus,Lingcod,20Hook,800.0,800.0,160.0,1.0
620,2021,20210382,2107,53,26,Gadus macrocephalus,Pacific Cod,20Hook,800.0,800.0,160.0,1.0
621,2021,20210382,2107,53,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,2.0
622,2021,20210382,2107,53,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,5.0
623,2021,20210382,2107,53,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,800.0,800.0,160.0,1.0
624,2021,20210382,2107,53,90,Sebastes babcocki,Redbanded Rockfish,20Hook,800.0,800.0,160.0,4.0
625,2021,20210382,2107,53,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,6.0
626,2021,20210382,2107,53,303,,Hook with Skin,20Hook,800.0,800.0,160.0,1.0
627,2021,20210382,2107,53,304,,Empty Hook,20Hook,800.0,800.0,160.0,128.0
628,2021,20210382,2107,53,305,,Hook with Bait,20Hook,800.0,800.0,160.0,3.0
629,2021,20210383,2099,54,21,Ophiodon elongatus,Lingcod,20Hook,784.0,784.0,160.0,1.0
630,2021,20210383,2099,54,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,5.0
631,2021,20210383,2099,54,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,13.0
632,2021,20210383,2099,54,57,Sebastes pinniger,Canary Rockfish,20Hook,784.0,784.0,160.0,3.0
633,2021,20210383,2099,54,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,784.0,784.0,160.0,2.0
634,2021,20210383,2099,54,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,784.0,784.0,160.0,9.0
635,2021,20210383,2099,54,90,Sebastes babcocki,Redbanded Rockfish,20Hook,784.0,784.0,160.0,1.0
636,2021,20210383,2099,54,142,Bathyraja kincaida,Sandpaper Skate,20Hook,784.0,784.0,160.0,1.0
637,2021,20210383,2099,54,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,2.0
638,2021,20210383,2099,54,303,,Hook with Skin,20Hook,784.0,784.0,160.0,13.0
639,2021,20210383,2099,54,304,,Empty Hook,20Hook,784.0,784.0,160.0,101.0
640,2021,20210384,2098,55,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,800.0,800.0,160.0,1.0
641,2021,20210384,2098,55,26,Gadus macrocephalus,Pacific Cod,20Hook,800.0,800.0,160.0,1.0
642,2021,20210384,2098,55,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,21.0
643,2021,20210384,2098,55,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,4.0
644,2021,20210384,2098,55,90,Sebastes babcocki,Redbanded Rockfish,20Hook,800.0,800.0,160.0,2.0
645,2021,20210384,2098,55,303,,Hook with Skin,20Hook,800.0,800.0,160.0,2.0
646,2021,20210384,2098,55,304,,Empty Hook,20Hook,800.0,800.0,160.0,121.0
647,2021,20210385,2097,56,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,808.0,808.0,160.0,1.0
648,2021,20210385,2097,56,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,808.0,808.0,160.0,24.0
649,2021,20210385,2097,56,119,Sebastes borealis,Shortraker Rockfish,20Hook,808.0,808.0,160.0,1.0
650,2021,20210385,2097,56,143,Raja rhina,Longnose Skate,20Hook,808.0,808.0,160.0,3.0
651,2021,20210385,2097,56,221,Stylaster campylecus,Stylaster campylecus (coral),20Hook,808.0,808.0,160.0,1.0
652,2021,20210385,2097,56,303,,Hook with Skin,20Hook,808.0,808.0,160.0,2.0
653,2021,20210385,2097,56,304,,Empty Hook,20Hook,808.0,808.0,160.0,128.0
654,2021,20210386,2105,57,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,17.0
655,2021,20210386,2105,57,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,800.0,800.0,160.0,1.0
656,2021,20210386,2105,57,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,4.0
657,2021,20210386,2105,57,150,Sebastolobus alascanus,Shortspine Thornyhead,20Hook,800.0,800.0,160.0,2.0
658,2021,20210386,2105,57,303,,Hook with Skin,20Hook,800.0,800.0,160.0,5.0
659,2021,20210386,2105,57,304,,Empty Hook,20Hook,800.0,800.0,160.0,131.0
660,2021,20210387,2104,58,26,Gadus macrocephalus,Pacific Cod,20Hook,784.0,784.0,160.0,1.0
661,2021,20210387,2104,58,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,1.0
662,2021,20210387,2104,58,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,35.0
663,2021,20210387,2104,58,90,Sebastes babcocki,Redbanded Rockfish,20Hook,784.0,784.0,160.0,1.0
664,2021,20210387,2104,58,127,Sebastes paucispinis,Bocaccio,20Hook,784.0,784.0,160.0,1.0
665,2021,20210387,2104,58,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,1.0
666,2021,20210387,2104,58,303,,Hook with Skin,20Hook,784.0,784.0,160.0,3.0
667,2021,20210387,2104,58,304,,Empty Hook,20Hook,784.0,784.0,160.0,96.0
668,2021,20210387,2104,58,305,,Hook with Bait,20Hook,784.0,784.0,160.0,8.0
669,2021,20210387,2104,58,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,1.0
670,2021,20210388,2096,59,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
671,2021,20210388,2096,59,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,40.0
672,2021,20210388,2096,59,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,4.0
673,2021,20210388,2096,59,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
674,2021,20210388,2096,59,304,,Empty Hook,20Hook,792.0,792.0,160.0,83.0
675,2021,20210388,2096,59,305,,Hook with Bait,20Hook,792.0,792.0,160.0,2.0
676,2021,20210388,2096,59,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
677,2021,20210389,2103,60,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,31.0
678,2021,20210389,2103,60,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,800.0,800.0,160.0,1.0
679,2021,20210389,2103,60,90,Sebastes babcocki,Redbanded Rockfish,20Hook,800.0,800.0,160.0,4.0
680,2021,20210389,2103,60,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,1.0
681,2021,20210389,2103,60,303,,Hook with Skin,20Hook,800.0,800.0,160.0,1.0
682,2021,20210389,2103,60,304,,Empty Hook,20Hook,800.0,800.0,160.0,121.0
683,2021,20210390,2324,44,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
684,2021,20210390,2324,44,303,,Hook with Skin,20Hook,792.0,792.0,160.0,7.0
685,2021,20210390,2324,44,304,,Empty Hook,20Hook,792.0,792.0,160.0,117.0
686,2021,20210390,2324,44,305,,Hook with Bait,20Hook,792.0,792.0,160.0,18.0
687,2021,20210391,2322,45,48,Cancer magister,Dungeness Crab,20Hook,792.0,792.0,160.0,1.0
688,2021,20210391,2322,45,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,2.0
689,2021,20210391,2322,45,93,,Sea Anemone,20Hook,792.0,792.0,160.0,1.0
690,2021,20210391,2322,45,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
691,2021,20210391,2322,45,216,Solaster sp,Solaster sp (starfish),20Hook,792.0,792.0,160.0,1.0
692,2021,20210391,2322,45,303,,Hook with Skin,20Hook,792.0,792.0,160.0,6.0
693,2021,20210391,2322,45,304,,Empty Hook,20Hook,792.0,792.0,160.0,133.0
694,2021,20210391,2322,45,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
695,2021,20210392,2318,46,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,6.0
696,2021,20210392,2318,46,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,2.0
697,2021,20210392,2318,46,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,3.0
698,2021,20210392,2318,46,216,Solaster sp,Solaster sp (starfish),20Hook,792.0,792.0,160.0,1.0
699,2021,20210392,2318,46,303,,Hook with Skin,20Hook,792.0,792.0,160.0,6.0
700,2021,20210392,2318,46,304,,Empty Hook,20Hook,792.0,792.0,160.0,126.0
701,2021,20210392,2318,46,305,,Hook with Bait,20Hook,792.0,792.0,160.0,2.0
702,2021,20210393,2305,47,21,Ophiodon elongatus,Lingcod,20Hook,800.0,800.0,160.0,1.0
703,2021,20210393,2305,47,29,Cottidae,unident. Sculpin,20Hook,800.0,800.0,160.0,1.0
704,2021,20210393,2305,47,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,15.0
705,2021,20210393,2305,47,81,(includes brittle and basketstars),unident. Starfish,20Hook,800.0,800.0,160.0,1.0
706,2021,20210393,2305,47,124,Sebastes caurinus,Copper Rockfish,20Hook,800.0,800.0,160.0,1.0
707,2021,20210393,2305,47,129,Galeorhinus zyopterus,Soupfin Shark,20Hook,800.0,800.0,160.0,1.0
708,2021,20210393,2305,47,303,,Hook with Skin,20Hook,800.0,800.0,160.0,19.0
709,2021,20210393,2305,47,304,,Empty Hook,20Hook,800.0,800.0,160.0,76.0
710,2021,20210393,2305,47,305,,Hook with Bait,20Hook,800.0,800.0,160.0,25.0
711,2021,20210394,2297,48,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,39.0
712,2021,20210394,2297,48,87,Sebastes maliger,Quillback Rockfish,20Hook,800.0,800.0,160.0,1.0
713,2021,20210394,2297,48,124,Sebastes caurinus,Copper Rockfish,20Hook,800.0,800.0,160.0,1.0
714,2021,20210394,2297,48,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,1.0
715,2021,20210394,2297,48,216,Solaster sp,Solaster sp (starfish),20Hook,800.0,800.0,160.0,5.0
716,2021,20210394,2297,48,303,,Hook with Skin,20Hook,800.0,800.0,160.0,4.0
717,2021,20210394,2297,48,304,,Empty Hook,20Hook,800.0,800.0,160.0,91.0
718,2021,20210394,2297,48,305,,Hook with Bait,20Hook,800.0,800.0,160.0,12.0
719,2021,20210395,2086,49,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,5.0
720,2021,20210395,2086,49,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,1.0
721,2021,20210395,2086,49,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
722,2021,20210395,2086,49,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
723,2021,20210395,2086,49,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,16.0
724,2021,20210395,2086,49,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
725,2021,20210395,2086,49,303,,Hook with Skin,20Hook,792.0,792.0,160.0,48.0
726,2021,20210395,2086,49,304,,Empty Hook,20Hook,792.0,792.0,160.0,55.0
727,2021,20210395,2086,49,305,,Hook with Bait,20Hook,792.0,792.0,160.0,26.0
728,2021,20210396,2083,50,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,16.0
729,2021,20210396,2083,50,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
730,2021,20210396,2083,50,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
731,2021,20210396,2083,50,303,,Hook with Skin,20Hook,792.0,792.0,160.0,8.0
732,2021,20210396,2083,50,304,,Empty Hook,20Hook,792.0,792.0,160.0,101.0
733,2021,20210396,2083,50,305,,Hook with Bait,20Hook,792.0,792.0,160.0,2.0
734,2021,20210397,2084,51,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
735,2021,20210397,2084,51,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
736,2021,20210397,2084,51,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,3.0
737,2021,20210397,2084,51,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
738,2021,20210397,2084,51,91,Porifera,unident. Sponge,20Hook,792.0,792.0,160.0,1.0
739,2021,20210397,2084,51,303,,Hook with Skin,20Hook,792.0,792.0,160.0,6.0
740,2021,20210397,2084,51,304,,Empty Hook,20Hook,792.0,792.0,160.0,92.0
741,2021,20210397,2084,51,305,,Hook with Bait,20Hook,792.0,792.0,160.0,14.0
742,2021,20210398,2059,52,303,,Hook with Skin,20Hook,792.0,792.0,160.0,31.0
743,2021,20210398,2059,52,304,,Empty Hook,20Hook,792.0,792.0,160.0,91.0
744,2021,20210398,2059,52,305,,Hook with Bait,20Hook,792.0,792.0,160.0,22.0
745,2021,20210399,2052,53,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,3.0
746,2021,20210399,2052,53,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,6.0
747,2021,20210399,2052,53,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,1.0
748,2021,20210399,2052,53,303,,Hook with Skin,20Hook,792.0,792.0,160.0,24.0
749,2021,20210399,2052,53,304,,Empty Hook,20Hook,792.0,792.0,160.0,111.0
750,2021,20210399,2052,53,305,,Hook with Bait,20Hook,792.0,792.0,160.0,13.0
751,2021,20210400,2051,54,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
752,2021,20210400,2051,54,14,Eopsetta jordani,Petrale Sole,20Hook,792.0,792.0,160.0,1.0
753,2021,20210400,2051,54,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,1.0
754,2021,20210400,2051,54,303,,Hook with Skin,20Hook,792.0,792.0,160.0,16.0
755,2021,20210400,2051,54,304,,Empty Hook,20Hook,792.0,792.0,160.0,106.0
756,2021,20210400,2051,54,305,,Hook with Bait,20Hook,792.0,792.0,160.0,25.0
757,2021,20210507,2294,61,20,Salmonidae,Unident. Salmon,20Hook,792.0,792.0,160.0,1.0
758,2021,20210507,2294,61,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,3.0
759,2021,20210507,2294,61,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,6.0
760,2021,20210507,2294,61,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,1.0
761,2021,20210507,2294,61,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,2.0
762,2021,20210507,2294,61,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,1.0
763,2021,20210507,2294,61,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
764,2021,20210507,2294,61,303,,Hook with Skin,20Hook,792.0,792.0,160.0,6.0
765,2021,20210507,2294,61,304,,Empty Hook,20Hook,792.0,792.0,160.0,118.0
766,2021,20210507,2294,61,305,,Hook with Bait,20Hook,792.0,792.0,160.0,19.0
767,2021,20210508,2301,62,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,17.0
768,2021,20210508,2301,62,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,5.0
769,2021,20210508,2301,62,125,Somniosus pacificus,Sleeper Shark,20Hook,800.0,800.0,160.0,1.0
770,2021,20210508,2301,62,303,,Hook with Skin,20Hook,800.0,800.0,160.0,1.0
771,2021,20210508,2301,62,304,,Empty Hook,20Hook,800.0,800.0,160.0,104.0
772,2021,20210508,2301,62,305,,Hook with Bait,20Hook,800.0,800.0,160.0,31.0
773,2021,20210508,2301,62,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,1.0
774,2021,20210509,2303,63,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,784.0,784.0,160.0,1.0
775,2021,20210509,2303,63,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,27.0
776,2021,20210509,2303,63,45,Sebastes spp,Unident. Rockfish,20Hook,784.0,784.0,160.0,1.0
777,2021,20210509,2303,63,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,1.0
778,2021,20210509,2303,63,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,2.0
779,2021,20210509,2303,63,303,,Hook with Skin,20Hook,784.0,784.0,160.0,2.0
780,2021,20210509,2303,63,304,,Empty Hook,20Hook,784.0,784.0,160.0,122.0
781,2021,20210509,2303,63,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,1.0
782,2021,20210510,2307,64,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,18.0
783,2021,20210510,2307,64,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
784,2021,20210510,2307,64,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,2.0
785,2021,20210510,2307,64,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
786,2021,20210510,2307,64,303,,Hook with Skin,20Hook,792.0,792.0,160.0,10.0
787,2021,20210510,2307,64,304,,Empty Hook,20Hook,792.0,792.0,160.0,125.0
788,2021,20210510,2307,64,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
789,2021,20210511,2283,65,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,2.0
790,2021,20210511,2283,65,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,12.0
791,2021,20210511,2283,65,127,Sebastes paucispinis,Bocaccio,20Hook,792.0,792.0,160.0,1.0
792,2021,20210511,2283,65,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
793,2021,20210511,2283,65,304,,Empty Hook,20Hook,792.0,792.0,160.0,128.0
794,2021,20210512,2279,66,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,3.0
795,2021,20210512,2279,66,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,3.0
796,2021,20210512,2279,66,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,4.0
797,2021,20210512,2279,66,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,1.0
798,2021,20210512,2279,66,303,,Hook with Skin,20Hook,792.0,792.0,160.0,37.0
799,2021,20210512,2279,66,304,,Empty Hook,20Hook,792.0,792.0,160.0,91.0
800,2021,20210512,2279,66,305,,Hook with Bait,20Hook,792.0,792.0,160.0,17.0
801,2021,20210513,2284,67,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,12.0
802,2021,20210513,2284,67,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,10.0
